id,title,is_paid,price,num_subscribers,avg_rating,num_reviews,num_lectures,Level,content_length_min,published_time,category,course_url
504620,Mortgage Acceleration,TRUE,20,247,4.35,2,17,Intermediate Level,1.5,2015-08-21T18:36:25Z,Business Finance,https://www.udemy.com/mortgage-acceleration/
505126,Discover Classical Guitar Level 2   ,TRUE,75,927,4.2,35,123,Intermediate Level,11.5,2015-09-01T17:47:10Z,Musical Instruments,https://www.udemy.com/discover-classical-guitar-level-2/
505144,Eu Funding: Module 2 - Introduction to Horizon 2020,TRUE,20,11,4.4,1,6,Intermediate Level,1,2015-05-20T00:00:42Z,Business Finance,https://www.udemy.com/introduction-to-horizon-2020/
505208,Programming Foundations: HTML5 + CSS3 for Entrepreneurs 2015,TRUE,20,23764,4.5,490,58,Beginner Level,5.5,2015-10-17T04:52:25Z,Web Development,https://www.udemy.com/html-css-more/
505780,"How to Register a Domain, Set Up Hosting, and Edit Web Pages",TRUE,45,1540,4.6,19,39,Beginner Level,3,2015-05-21T19:37:46Z,Web Development,https://www.udemy.com/register-domain-setup-hosting-create-web-page/
506164,Mastering Photoshop Elements 13 Made Easy Training Tutorial,TRUE,20,1738,4,8,166,Beginner Level,10.5,2015-05-22T20:50:12Z,Graphic Design,https://www.udemy.com/mastering-photoshop-elements-13-made-easy-training-tutorial/
506568,Create A Business From Home Trading Stocks Today In 2017,TRUE,75,10149,4.3333335,83,16,Intermediate Level,2,2015-05-26T17:25:46Z,Business Finance,https://www.udemy.com/work-from-home-buying-penny-stocks/
507486,Technical Analysis 101: Secrets of Trading Revealed,TRUE,150,912,3.85,27,81,Intermediate Level,2.5,2015-07-16T22:29:32Z,Business Finance,https://www.udemy.com/secrets-of-stock-market-trading-revealed/
507600,Stock Trading Strategies Using a D.A.R.T.,TRUE,20,227,3.65,3,5,Intermediate Level,1,2015-05-26T17:15:13Z,Business Finance,https://www.udemy.com/stock-trading-strategies-using-a-dart/
507726,Typography: Learn the Basics to Build a Solid Foundation,TRUE,35,5850,3.9,19,34,Beginner Level,1,2015-05-26T17:36:32Z,Graphic Design,https://www.udemy.com/typography-elements-course-a-beginner-guidelines-class/
507778,How to become a successful day trader,TRUE,95,1150,4.55,6,27,Intermediate Level,2.5,2015-05-25T23:32:56Z,Business Finance,https://www.udemy.com/a-successful-day-trader/
507992,Wordpress For Beginners: Create a Professional Website,TRUE,200,5129,1.7857143,183,35,Beginner Level,1.5,2015-06-07T18:57:30Z,Web Development,https://www.udemy.com/learn-how-to-create-a-website-with-wordpress/
508570,Step by Step Gif animation in Photoshop,TRUE,20,518,5,2,17,Intermediate Level,1,2015-06-08T18:40:03Z,Graphic Design,https://www.udemy.com/step-by-step-gif-animation-in-photoshop/
508796,Accounting for School Students,TRUE,30,1311,4,2,12,Intermediate Level,1.5,2015-05-22T23:32:56Z,Business Finance,https://www.udemy.com/cash-books-in-accountancy/
509512,Forex For Beginners - A Guide To Currency Trading,TRUE,20,68,4.4,10,23,Beginner Level,0.5,2015-05-25T18:19:21Z,Business Finance,https://www.udemy.com/forex-for-beginners-a-guide-to-currency-trading/
510098,Create Beautiful Music On The Piano Like a Pro In Minutes,TRUE,95,115,4.25,17,17,Intermediate Level,1.5,2015-08-10T23:51:56Z,Musical Instruments,https://www.udemy.com/create-beautiful-music-on-the-piano-like-a-pro-in-minutes/
510178,Accounting Bank Reconciliation Statement (College Level),TRUE,20,2189,3.7,4,16,Intermediate Level,1.5,2015-05-25T19:46:32Z,Business Finance,https://www.udemy.com/bankreconciliationstatement/
510784,WordPress 2016 for Beginners : Build awesome websites!,TRUE,20,2177,3.95,13,43,Intermediate Level,4,2015-07-13T20:39:05Z,Web Development,https://www.udemy.com/build-your-own-wordpress-website-in-less-than-90-minutes/
511378,Learn CSS Transition and Animation ,TRUE,100,3757,4.65,28,20,Intermediate Level,1,2015-05-27T17:51:19Z,Web Development,https://www.udemy.com/css-transition-and-animation/
511838,The Advanced Web Developer Course,TRUE,100,6890,3.4,99,90,Intermediate Level,10.5,2015-06-03T18:21:21Z,Web Development,https://www.udemy.com/the-advanced-web-developer-course/
511934,AngularJS For Beginners,FALSE,0,30531,4.8,1948,53,Intermediate Level,3,2015-06-30T20:28:22Z,Web Development,https://www.udemy.com/angularjs-for-beginners-udemy/
511942,Master EmberJS : Learn Ember JS From Scratch,TRUE,120,707,3.8333333,59,103,Intermediate Level,6.5,2015-07-10T21:24:15Z,Web Development,https://www.udemy.com/master-emberjs/
511952,Investment Banking: How to Land a Job on Wall Street,TRUE,75,1218,4.05,30,63,Intermediate Level,3.5,2015-06-11T19:09:17Z,Business Finance,https://www.udemy.com/how-to-land-a-job-on-wall-street/
512000,WordPress Theme Academy with Bootstrap,TRUE,20,1169,4.3,110,64,Intermediate Level,7.5,2015-09-10T00:48:11Z,Web Development,https://www.udemy.com/bootstrap-to-wordpress-build-custom-responsive-themes/
512004,TRADING TRUTHS,TRUE,50,1405,3.875,14,27,Intermediate Level,2,2015-06-12T17:34:50Z,Business Finance,https://www.udemy.com/trading-truths/
512400,EFT for Stock Options Trading Success & Making Better Trades,TRUE,95,4530,4.25,13,31,Intermediate Level,1.5,2015-08-06T19:08:20Z,Business Finance,https://www.udemy.com/eft-for-stock-option-trading-success/
513046,Learn The ABC's Of Investing And Understanding True Financial Value,TRUE,20,3,4.5,0,8,Intermediate Level,1.5,2015-06-01T22:47:06Z,Business Finance,https://www.udemy.com/investing-101-guide/
513212,Adobe InDesign Tips and Tricks,TRUE,80,4,4.15,0,8,Intermediate Level,1,2015-06-22T23:37:56Z,Graphic Design,https://www.udemy.com/adobe-indesign-best-tutorials/
513528,Curso de guitarra para principiantes.,TRUE,20,4,4.7,0,7,Beginner Level,1,2015-06-11T15:55:19Z,Musical Instruments,https://www.udemy.com/curso-de-guitarra-para-principiantes2/
513782,Removing Backgrounds From Images using Adobe Photoshop,TRUE,20,1768,5,20,14,Intermediate Level,0.6833333333333333,2015-06-03T18:11:41Z,Graphic Design,https://www.udemy.com/removing-backgrounds-from-images-using-adobe-photoshop/
513846,７日でマスター  ビギナー向け Adobe Illustrator　どきどきセミナー,TRUE,20,108,4.4,3,44,Beginner Level,5.5,2015-08-19T01:06:26Z,Graphic Design,https://www.udemy.com/7-adobe-illustrator/
513958,Complete JavaScript Course for Beginners with Easy Examples,TRUE,200,7449,4.55,91,32,Intermediate Level,4,2015-06-08T00:39:47Z,Web Development,https://www.udemy.com/javascript-for-dummies-and-newbies/
514036,Crystal ball trading - foresee price with seasonal patterns,TRUE,145,807,4.75,19,23,Intermediate Level,6,2015-06-14T22:08:54Z,Business Finance,https://www.udemy.com/seasonality/
514398,Finalize Production Files | Photoshop Illustrator InDesign,TRUE,50,18,4.15,2,30,Intermediate Level,1,2015-06-17T22:35:25Z,Graphic Design,https://www.udemy.com/finalize-production-files/
514496,Canva - Making Design Simple,TRUE,20,509,4.6,4,15,Intermediate Level,0.5333333333333333,2015-06-24T18:57:24Z,Graphic Design,https://www.udemy.com/design-with-canva/
514844,Contabilidad Financiera: Conoce el Lenguaje de los Negocios.,TRUE,20,244,4.05,13,21,Beginner Level,2.5,2015-06-16T16:31:01Z,Business Finance,https://www.udemy.com/curso-de-contabilidad-online-contabilidad-financiera/
515188,HTML Learning the Basics Intro to HTML website coding,TRUE,20,7416,4.15,65,14,Beginner Level,0.65,2015-05-31T21:28:27Z,Web Development,https://www.udemy.com/html-learning-the-basics-intro-to-html-website-coding/
515256,Guitar - 12  Strumming Patterns You Must Know For Guitar,TRUE,50,2154,3.85,40,16,Beginner Level,1,2015-07-06T23:16:45Z,Musical Instruments,https://www.udemy.com/12-must-know-strumming-patterns/
515260,Guitar: Master The Guitar Fretboard In 6 Easy Steps,TRUE,55,1203,4.75,26,10,Beginner Level,1,2015-10-12T18:25:15Z,Musical Instruments,https://www.udemy.com/fretboard-mastery/
515262,Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs,TRUE,50,1548,4.15,10,20,Beginner Level,2,2015-09-24T17:38:55Z,Musical Instruments,https://www.udemy.com/beginner-electric-guitar/
515326,Financial analysis: Compare performance of companies,TRUE,20,1850,4.3,40,20,Intermediate Level,1,2015-06-01T20:09:03Z,Business Finance,https://www.udemy.com/financial-performance-analysis/
516062,JavaScript Intro to learning JavaScript web programming,TRUE,20,17554,4.4,94,16,Beginner Level,1.5,2015-06-01T20:44:42Z,Web Development,https://www.udemy.com/javascript-intro-to-learning-javascript/
516064,Learn Express,TRUE,25,1309,3.7,60,14,Intermediate Level,1.5,2015-06-01T21:34:14Z,Web Development,https://www.udemy.com/learn-express/
516168,Budget preparation for an EU project proposal,TRUE,50,18,4.25,4,5,Intermediate Level,1,2015-06-01T23:05:51Z,Business Finance,https://www.udemy.com/budget-preparation-for-an-eu-project-proposal/
516394,Book Covers and Graphic Design with PowerPoint 2013/2016/365,TRUE,195,5840,4.25,57,30,Beginner Level,4,2015-06-03T16:52:27Z,Graphic Design,https://www.udemy.com/book-cover-design-with-microsoft-powerpoint-2013/
516790,HTML and CSS: A Guide to Web Design,TRUE,25,1557,3.65,13,74,Intermediate Level,14,2015-06-02T22:41:13Z,Web Development,https://www.udemy.com/html-and-css-a-guide-to-web-design/
517148,Acoustic Fingerstyle Guitar Course: Beginner to Advanced,TRUE,200,6565,4.65,55,56,Intermediate Level,4,2015-08-04T17:40:13Z,Musical Instruments,https://www.udemy.com/acoustic-fingerstyle-guitar/
517366,Guitar for Beginners - Learn the Basics,TRUE,20,1026,3.15,13,19,Beginner Level,0.5166666666666666,2015-06-12T22:33:53Z,Musical Instruments,https://www.udemy.com/learnguitar/
517466,Day Trading: High ROI Day Trading ,TRUE,150,17,4.15,2,51,Intermediate Level,6.5,2015-07-29T19:08:33Z,Business Finance,https://www.udemy.com/day-trading-forex/
517866,How to create gif animation in photoshop,TRUE,20,34,4.05,0,18,Intermediate Level,1,2015-06-02T19:06:24Z,Graphic Design,https://www.udemy.com/how-to-create-gif-animation-in-photoshop/
517938,Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance),TRUE,20,1749,4.654762,41,21,Intermediate Level,1,2015-06-23T22:37:31Z,Business Finance,https://www.udemy.com/algorithmic-trading-with-matlab-wfatoolbox/
518188,An Easy Introduction to Adobe Photoshop,TRUE,20,1,4.7,0,6,Beginner Level,1,2015-07-07T00:14:56Z,Graphic Design,https://www.udemy.com/an-easy-introduction-to-adobe-photoshop/
518870,How to create flat design icons in 15 minutes in Illustrator,TRUE,195,2228,3.95,96,51,Intermediate Level,4.5,2015-06-22T23:52:21Z,Graphic Design,https://www.udemy.com/how-to-create-flat-design-interface-icons-in-illustrator/
518886,MQL4 Tutorial Golden Goose,TRUE,20,135,3.9,5,12,Beginner Level,1.5,2015-06-07T19:32:46Z,Business Finance,https://www.udemy.com/mql4-tutorial-golden-goose-trading-tutorial/
519212,Awesome Lead Guitar 1,TRUE,25,60,4.6,6,38,Beginner Level,4.5,2015-12-15T17:54:31Z,Musical Instruments,https://www.udemy.com/awesome-lead-guitar/
519442,The Complete Ruby on Rails Developer Course,TRUE,195,33677,3.55,3809,283,Intermediate Level,31.5,2015-10-23T20:29:25Z,Web Development,https://www.udemy.com/the-complete-ruby-on-rails-developer-course/
519694,"Discover the fun of Spoon playing, a beginners course",TRUE,65,353,4.142857,13,25,Intermediate Level,1,2015-06-25T22:54:11Z,Musical Instruments,https://www.udemy.com/learn-to-play-spoons/
519776,How to Build a Massive Stock Portfolio from Zero!,TRUE,200,1882,4.0555553,51,129,Intermediate Level,11,2015-07-20T23:07:38Z,Business Finance,https://www.udemy.com/how-to-build-your-million-dollar-stock-portfolio-from-zero/
519952,PHP: Complete Login and Registration System with PHP & MYSQL,TRUE,200,1448,4.1,173,48,Intermediate Level,7.5,2015-06-16T20:38:45Z,Web Development,https://www.udemy.com/user-authentication-code-a-simple-login-system-with-php/
519968,Expert Guide : Mastering Types feature in illustrator !,TRUE,190,1552,4.4874215,11,27,Intermediate Level,2.5,2015-11-04T18:38:17Z,Graphic Design,https://www.udemy.com/mastering-types-in-illustrator/
520116,The Complete WordPress Website Business Course,TRUE,150,13439,4.15,1981,89,Intermediate Level,20.5,2016-11-01T23:50:51Z,Web Development,https://www.udemy.com/the-complete-wordpress-website-business-course/
520302,Learn to make an HTML 5 website with a video background,TRUE,80,1236,4.7,18,14,Intermediate Level,0.5,2015-06-05T18:13:08Z,Web Development,https://www.udemy.com/learn-to-make-an-html-5-website-with-a-video-background/
520308,Learn to make a colorful one page website,TRUE,200,1220,4.15,16,16,Intermediate Level,0.5666666666666667,2015-06-05T18:09:58Z,Web Development,https://www.udemy.com/learn-to-make-a-colorful-one-page-website/
520468,Canva : Graphic Design Theory Volume1,TRUE,200,6975,4.15,122,29,Intermediate Level,2.5,2015-06-05T21:37:33Z,Graphic Design,https://www.udemy.com/canva-course-graphic-design-theory-in-social-media-volume-1/
520766,Canva : Graphic Design Theory Volume2,TRUE,200,4961,4.5,38,29,Intermediate Level,2,2015-06-20T00:03:03Z,Graphic Design,https://www.udemy.com/canva-course-graphic-design-theory-in-social-media-volume-2/
520870,WordPress Theme Customization 101 (for beginners),TRUE,40,305,4.45,40,9,Beginner Level,2,2015-06-05T19:58:14Z,Web Development,https://www.udemy.com/wordpress-theme-customization-101-for-beginners/
520876,Plantillas Powerpoint para Publicar en Mercadolibre y Ebay,TRUE,35,15,4.4,5,32,Intermediate Level,2,2015-06-08T15:32:34Z,Graphic Design,https://www.udemy.com/publicacion-rapida-y-profesional-en-mercadolibre/
521072,Keyboard Instruments - Read Sheet Music for Piano Fast!,TRUE,50,2788,4.1,52,41,Beginner Level,1.5,2015-07-01T21:34:49Z,Musical Instruments,https://www.udemy.com/play-songs-on-the-piano-from-sheet-music/
521234,Accounting Books of Accounts (College Level),TRUE,20,911,3.95,2,18,Intermediate Level,1.5,2015-06-05T19:01:45Z,Business Finance,https://www.udemy.com/books-of-accounts/
521342,Succeed in Forex Even if You Don't Know Where to Start!,TRUE,200,1806,3.4,38,211,Beginner Level,19.5,2015-06-19T22:16:52Z,Business Finance,https://www.udemy.com/forex-trading-for-beginners-live-fx-examples/
521440,The Essentials of Acoustic Guitar Strumming Patterns,FALSE,0,2995,4.25,51,19,Beginner Level,1,2015-07-01T22:48:40Z,Musical Instruments,https://www.udemy.com/strumming-mastery/
521952,Ultimate Guide To Trading Engulfing Candlestick Strategy,TRUE,200,185,5,36,25,Intermediate Level,2.5,2016-10-25T02:14:44Z,Business Finance,https://www.udemy.com/trading-engulfing-candle-top-trend-continuation-strategy/
522426,Design & Create Vector Graphics With Inkscape 2016,TRUE,200,2091,4.7,11,26,Beginner Level,2.5,2015-06-08T18:46:45Z,Graphic Design,https://www.udemy.com/design-create-vector-graphics-with-inkscape/
522784,Create an Accelerated Learning Flowchart with Watercolors,TRUE,200,668,4.2,5,16,Intermediate Level,2.5,2015-06-08T17:56:38Z,Graphic Design,https://www.udemy.com/design-an-information-diet-plan-with-a-watercolor-flowchart/
523216,The Fastest Way to Create a Website Using Godaddy,TRUE,30,1454,4,14,12,Beginner Level,0.5,2015-11-09T20:44:25Z,Web Development,https://www.udemy.com/create-your-own-website/
523312,Python Web Programming,TRUE,100,1020,4.1,46,60,Beginner Level,6,2015-07-01T21:46:36Z,Web Development,https://www.udemy.com/python-web-programming/
524248,How to Create a Social Network For a Niche-Related Community,TRUE,100,1853,4.637097,34,39,Intermediate Level,2,2015-07-12T22:55:57Z,Web Development,https://www.udemy.com/how-to-create-a-social-network/
524748,Photoshop JumpStart,TRUE,20,66,4.35,13,13,Beginner Level,2,2015-07-02T21:41:25Z,Graphic Design,https://www.udemy.com/photoshop-jumpstart/
525034,Kali Linux Web App Testing,TRUE,75,876,4.05,48,29,Intermediate Level,3,2015-06-11T18:38:08Z,Web Development,https://www.udemy.com/kali-linux-web-app-testing/
525114,Building Responsive Data Visualizations with D3 JS,TRUE,85,876,4.45,59,28,Intermediate Level,2,2015-06-12T20:17:52Z,Web Development,https://www.udemy.com/building-responsive-data-visualizations-with-d3js/
525446,Draw a Kitten,FALSE,0,3812,4.65,68,11,Intermediate Level,1.5,2015-06-12T18:37:40Z,Graphic Design,https://www.udemy.com/draw-a-kitten/
525818,JavaScript High Performance,TRUE,95,458,3.9,28,40,Intermediate Level,4.5,2015-06-12T20:39:37Z,Web Development,https://www.udemy.com/javascript-high-performance/
527834,"HTML5, CSS3 & Bootstrap - How to Create a Responsive Website",TRUE,20,1062,4.5,20,32,Intermediate Level,3.5,2015-07-31T23:56:22Z,Web Development,https://www.udemy.com/html5-css3-bootstrap-how-to-create-a-responsive-website/
527952,PHP for Beginners: How to Build an E-Commerce Store,TRUE,100,5117,5,463,138,Intermediate Level,14.5,2015-07-17T18:52:45Z,Web Development,https://www.udemy.com/php-for-beginners-how-to-build-an-ecommerce-store/
528104,Stock Trading Strategies: Profitable Trading in 7 Days.,TRUE,50,80,4.5,10,27,Intermediate Level,5.5,2015-06-16T00:09:26Z,Business Finance,https://www.udemy.com/stock-trading-strategies-the-trading-plan-formula/
528488,Introduction to Equity Markets,FALSE,0,4770,4.5134616,64,31,Beginner Level,6.5,2015-07-30T19:00:30Z,Business Finance,https://www.udemy.com/introduction-to-equity-markets/
528784,Stock market Investing Encyclopedia: How to invest in stocks,TRUE,200,3143,4.625,11,39,Intermediate Level,3,2015-11-10T22:55:53Z,Business Finance,https://www.udemy.com/stockmarket/
529028,WordPress Plugin Development for 2017 - Build 14 Plugins,TRUE,50,3770,4.4,108,72,Intermediate Level,7,2015-08-11T20:52:21Z,Web Development,https://www.udemy.com/advanced-wordpress-development-take-control-of-the-back-end/
529424,How to Become a Financial Analyst from Scratch!,TRUE,40,2177,5,31,38,Beginner Level,5,2015-07-07T18:59:39Z,Business Finance,https://www.udemy.com/become-a-financial-analyst-from-scratch-n1/
529718,Forex - Elliott Wave Theory with Fibonacci. ,TRUE,20,2769,4.35,54,32,Intermediate Level,1.5,2015-06-19T22:06:07Z,Business Finance,https://www.udemy.com/forex-strategy-elliott-wave-theory-with-fibonacci/
529828,Python for Trading & Investing,TRUE,95,638,4.7,25,36,Intermediate Level,5,2015-06-17T22:23:31Z,Business Finance,https://www.udemy.com/python-for-trading-investing/
530092,Mastering CSS,TRUE,95,1815,4.1,249,42,Advanced Level,5,2015-06-17T21:54:47Z,Web Development,https://www.udemy.com/mastering-css/
